commitId,project,comment,label,ADDING_ATTRIBUTE_MODIFIABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,ADDITIONAL_CLASS,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_DELETE,ALTERNATIVE_PART_INSERT,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,CLASS_RENAMING,COMMENT_DELETE,COMMENT_INSERT,COMMENT_MOVE,COMMENT_UPDATE,CONDITION_EXPRESSION_CHANGE,DECREASING_ACCESSIBILITY_CHANGE,DOC_DELETE,DOC_INSERT,DOC_UPDATE,INCREASING_ACCESSIBILITY_CHANGE,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,PARENT_INTERFACE_CHANGE,PARENT_INTERFACE_DELETE,PARENT_INTERFACE_INSERT,REMOVED_CLASS,REMOVED_FUNCTIONALITY,REMOVED_OBJECT_STATE,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,UNCLASSIFIED_CHANGE,add,allow,bug,chang,error,fail,fix,implement,improv,issu,method,new,npe,refactor,remov,report,set,support,test,use,,,,,,,,,,
c65e0bd91c6d4092efd7526a8021ab9b0f1e7b7c,drools,['jbrules393'  'xml'  'dump'  'illegal'  'characters'  'fixed'  'javier'  'prietogitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk5949'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
887139648d2e693bb50f286810231150bf1fba9f,drools,['bz986000'  'drltorulemodel'  'marshalling'  'improvements'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
615f760590ecff8d51832aa4988de410b9de4fb5,drools,['jbrules2339'  'jbrules2440'  'fixing'  'ruleflow'  'group'  'managementgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk32725'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
f8a5053d2b51dd72cb46ab32e776957443a3dd88,drools,['jbrules527'  'adding'  'primitive'  'support'  'alpha'  'hashing'  'codegitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk7150'  'c60d74c8e8f603109e8fd4a2fc68ab70'],a,0,0,0,0,25,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
c3a1bbd206678a74f06a2ee2320b3547e26c3d43,drools,['jbrules1520'  'moving'  'test'  'correct'  'test'  'filegitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk19375'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
6215606577657832b408fb11b8e030950de5ea7f,drools,['jbrules3343'  'property'  'specific'  'added'  'fix'  'bypassmodifytolefttuplesink'  'working'  'lianodes'], which was not working for LIANodes--,c,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
575b48a63e55b5216bf78ecf48621ac8f9f80729,drools,['drools820'  'reuse'  'pommodel'  'already'  'available'],p,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5ed80c40d229a48837639d717344599f60203884,drools,['fixed'  'compilation'  'issues'  'due'  'incorrect'  'use'  'propagationcontextimpl'  'constructorgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk19847'  'c60d74c8e8f603109e8fd4a2fc68ab70'], due to incorrect use of- PropagationContextImpl constructor.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@19847 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,
603451ed0b64de2aa5c4251d669056701ba788b9,drools,['jbrules130gitsvnid'  'httpssvnjbossorgreposlabstrunklabsjbossrules3283'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,1,3,20,0,0,240,3,2,0,2,0,150,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,13,31,52,12,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4fb6823b3fcc1105589f30a9376fa533fb58a39d,drools,['removed'  'unncessary'  'else'  'check'  'replaced'  'elsegitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk26039'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
47db48934367962fb35cde65eb48054292e323f1,drools,['jbrules1618'  'check'  'context'  'classloader'  'current'  'thread'  'using'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
34da8eb5e9daa5a65ad12f4f284df43469caacd8,drools,['adding'  'new'  'test'  'issue'  'related'  'pattern'  'ordering'  'throwing'  'notsupportedoperationexception'], throwing a NotSupportedOperationException--,p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,
67e2a30687c80776e00b36c94b79589be95a6d06,drools,['drools601'  'fix'  'queries'  'used'  'combination'  'agendagroups'],c,0,0,0,0,13,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
5dbf97fd3d868f6db605fcf3b1a82bb55c47fed1,drools,['bz1042867'  'fix'  'projectclassloader'  'running'  'osgi'],c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3f04248a8a5af6d3e0e3cb7a5837764a52ecaf63,drools,['test'  'coverage'  'nesting'  'cesgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk4586'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
be86c7d216202c91a0ba0a43cd7f89b968146d62,drools,['jbrules1590'  'fixing'  'problem'  'shadow'  'proxy'  'cloning'  'collectionsgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk19783'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5d29c390bf81bd1c5ec171751d6da9c0f862063c,drools,['refactoringgitsvnid'  'httpssvnjbossorgreposlabstrunklabsjbossrules2301'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,2,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,0,0,13,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
7d6c8991403107e6cf9d967466ead87ef58f3fbf,drools,['jbrules3170'  'compiler'  'erroneously'  'resolves'  'package'  'declared'  'classes'  'name'  'basic'  'classes'],c,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
c4691583426b92eaee0c64deaa088301acdce4c2,drools,['jbrules1805'  'fixing'  'multithread'  'buggitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk23501'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
08d6538b3f9f611065682d08190747a7a93181fd,drools,['drools1026'  'improve'  'equalshashcode'  'performances'  'rete'  'nodes'],p,0,0,0,0,43,1,2,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,16,4,0,0,1,0,0,0,119,42,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
42b44788e9f7d9a84ef6ae65a38a581c22fc7c55,drools,['removed'  'ignore'  'passing'  'test'  'updated'  'central'  'test'  'helper'  'methods'], updated to- central test helper methods--,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
5ebbbc8a3c45010b2f52f14477785a1dd9fd02b8,drools,['drools812'  'properly'  'close'  'inputstreams'],c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2f3d64b70fbd92d4f3fe132bf0dd46a822ee14d6,drools,['jbrules976'  'fixing'  'problems'  'collections'  'clonning'  'adding'  'unit'  'testsgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk13162'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
a035e9fd8a5bde10c26338d7b23f75dbf59f1352,drools,['jbrules2121'  'javadialect'  'isnt'  'creating'  'unique'  'ids'  'fixed'  'name'  'checkedgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk26929'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
02ffd6ae37a11cb0acc920bada87c994559d396b,drools,['bz1044973'  'guided'  'rule'  'editor'  'let'  'user'  'set'  'objects'  'parameters'  'method'  'calls'  'objects'  'super'  'type'  'parameter'],c,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
1d54dde65fdeeba31a3a475cd13a23c2ae6cd2d4,drools,['jbrules659'  'fixing'  'problem'  'multidimentional'  'arraysgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk9457'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,1,16,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
d8fdf6abed4031adfa24a35ab23b78185cad6fc1,drools,['drools991'  'allow'  'configure'  'maxeventsinmemory'  'filelogger'],a,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
415be84340155fa0eb6086149a7de381a41ef480,drools,['fixing'  'npegitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk6187'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
edc59a680a0c147a19b0f5f216db8553b6e7dc57,drools,['fixed'  'issue'  'comment'  'work'  'item'  'definition'  'file'  'results'  'null'  'work'  'item'  'definition'  'object'  'filtering'  'null'  'nowgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk26933'  'c60d74c8e8f603109e8fd4a2fc68ab70'], filtering out- null now--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26933 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
b079f9911a118b01bbef4515b2cea7fa09fdd5de,drools,['drools128'  'fix'  'retriving'  'global'  'entry'  'set'  'stateless'  'session'],c,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
8b9ffeb5f2883e3d5187ad2f4a3a35540ff70326,drools,['jbrules527'  'fixing'  'compilation'  'problemsgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk6992'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7b9603d029bd651dd5cfb92903ea956e9eeaf712,drools,['remove'  'support'  'deprecated'  'brl'  'files'],p,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,
9cd153c55aa071528a013ecd28014734346d4127,drools,['changes'  'resolve'  'issues'  'discovered'  'integration'  'testsgitsvnid'  'httpssvnjbossorgreposlabstrunklabsjbossrules3441'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,7,4,0,1,1,2,0,2,10,1,1,4,1,3,3,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,22,89,1,35,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
8b9e5a2edd935dd40e6dc30c14829e208d7945f2,drools,['bz1092084'  'raise'  'compilation'  'error'  'attribute'  'defined'  'twice'  'rule'],a,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
28725723398943b2b51cb38d6fe92a3aadf4dee6,drools,['works'  'non'  'droolsobjectinputstream'  'serializationgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk13207'  'c60d74c8e8f603109e8fd4a2fc68ab70'],a,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
e15bf1a95abeec1a39f212d65887d88a19f9f68e,drools,['fixed'  'mvel'  'parser'  'context'  'naming'  'issuegitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk23995'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
135f05e6728a3a0eb02c8974dafca434557080c0,drools,['jbrules1736'  'dynamically'  'generated'  'types'  'must'  'get'  'classloader'  'rulebase'  'root'  'classloader'  'nowgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk21573'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
c512c4594c95d08edf0a63cb30ed643a4ed69fcc,drools,['jbrules3668'  'format'  'shorten'  'kprojectxml'  'file'],p,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5b4e584e455a1d4713119308c846d66fcfd52d9a,drools,['jbrules2439gitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk31842'  'c60d74c8e8f603109e8fd4a2fc68ab70'],a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ebc869b3e3bd720b7f117f57b3a20045b936a5a8,drools,['jbrules498'  'optimised'  'hashmap'  'implementations'  'changed'  'reteooworkingmemory'  'modifyobject'  'retractassert'  'also'  'leaps'  'move'  'modifyobject'  'method'  'abstractworkingmemorygitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk6642'  'c60d74c8e8f603109e8fd4a2fc68ab70'], so we can move the modifyObject  method to- AbstractWorkingMemory.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6642 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,p,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
63d60c6aff8362db9683b83d670556a1a828e8d1,drools,['drools198'  'avoid'  'useless'  'cleanup'  'staged'  'activations'  'phreak'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
a2a9029c7ee322dc77a85f581f0e584138278840,drools,['make'  'tuplesourcetest'  'workgitsvnid'  'httpssvnjbossorgreposlabstrunklabsjbossrules2284'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5f2ee6ded78a158ec352a376b7d6ee5381e70599,drools,['jbrules233'  'leapsgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk4214'  'c60d74c8e8f603109e8fd4a2fc68ab70'],a,1,0,0,2,4,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
d056c0b062311cc1e90ad134076fb13bcfe3ccf4,drools,['jbrules2835'  'use'  'new'  'environment'  'constant'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,
0c9cd2f936f77ccf22dcf98df1c9679cdafa791f,drools,['jbrules2353'  'update'  'humantask'  'new'  'grid'  'inf'  'commandexecutor'  'fix'  'unsupported'  'seterror'  'methodsgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk30808'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,
fd86b5d80c25c8a6e4ac6d2aa7c7db0c758c2cef,drools,['drools336'  'avoid'  'share'  'leftinputadapternode'  '2'  'sinks'  'different'  'property'  'reactive'  'masks'],c,0,0,0,3,7,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,11,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
653e9a7cdb8011c1eb3193c034c161db79d14e8a,drools,['throw'  'exception'  'user'  'transaction'  'found'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
75ff5a4f93b0e817bf4ad4262421a25b0dac062b,drools,['reducing'  'error'  'level'  'warn'  'avoid'  'unnecessary'  'warnings'  'session'  'id'  'cannot'  'found'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
afb42145aeb0d228a638628582631975db4bb473,drools,['fixes'  'mannersgitsvnid'  'httpssvnjbossorgreposlabstrunklabsjbossrules2061'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
846a05c7d078a6ba05f6ab3643ce6f382de784bc,drools,['jbrules2817'  'make'  'knowledgeagent'  'tests'  'robust'  'fastergitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk36213'  'c60d74c8e8f603109e8fd4a2fc68ab70'],p,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,5,0,0,0,0,0,0,77,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
9cedaa31ffbb5af791ea46548e8d5e75ca9fe738,drools,['fixing'  'testgitsvnid'  'httpssvnjbossorgreposlabslabsjbossrulestrunk20387'  'c60d74c8e8f603109e8fd4a2fc68ab70'],c,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
